personna; day ; event; time
veto;2016-6-2;light_on;6:31
veto;2016-6-2;coffee;6:43
veto;2016-6-2;shower_on;6:53
veto;2016-6-2;shower_off;6:59
veto;2016-6-2;toothbrush;7:1
veto;2016-6-3;garage;8:45
veto;2016-6-3;light_off;8:43
veto;2016-6-3;clock;7:45
veto;2016-6-3;heater;7:15
veto;2016-6-3;light_on;7:46
veto;2016-6-3;coffee;7:56
veto;2016-6-3;shower_on;8:9
veto;2016-6-3;shower_off;8:16
veto;2016-6-3;toothbrush;8:18
veto;2016-6-4;garage;10:00
veto;2016-6-4;light_off;9:58
veto;2016-6-4;tv_off;9:55
veto;2016-6-4;clock;8:30
veto;2016-6-4;heater;8:0
veto;2016-6-4;light_on;8:31
veto;2016-6-4;coffee;8:44
veto;2016-6-4;tv_on;8:44
veto;2016-6-4;shower_on;9:19
veto;2016-6-4;shower_off;9:28
veto;2016-6-4;toothbrush;9:30
veto;2016-6-5;garage;9:00
veto;2016-6-5;light_off;8:58
veto;2016-6-5;tv_off;8:55
veto;2016-6-5;clock;7:30
veto;2016-6-5;heater;7:0
veto;2016-6-5;light_on;7:31
veto;2016-6-5;coffee;7:46
veto;2016-6-5;tv_on;7:46
veto;2016-6-5;shower_on;8:10
veto;2016-6-5;shower_off;8:20
veto;2016-6-5;toothbrush;8:22
veto;2016-6-6;garage;7:30
veto;2016-6-6;light_off;7:28
veto;2016-6-6;clock;6:30
veto;2016-6-6;heater;6:0
veto;2016-6-6;light_on;6:31
veto;2016-6-6;coffee;6:41
veto;2016-6-6;shower_on;6:51
veto;2016-6-6;shower_off;6:56
veto;2016-6-6;toothbrush;6:58
veto;2016-6-7;garage;8:30
veto;2016-6-7;light_off;8:28
veto;2016-6-7;clock;7:30
veto;2016-6-7;heater;7:0
veto;2016-6-7;light_on;7:31
veto;2016-6-7;coffee;7:43
veto;2016-6-7;shower_on;7:52
veto;2016-6-7;shower_off;7:59
veto;2016-6-7;toothbrush;8:1
veto;2016-6-8;garage;7:30
veto;2016-6-8;light_off;7:28
veto;2016-6-8;clock;6:30
veto;2016-6-8;heater;6:0
veto;2016-6-8;light_on;6:31
veto;2016-6-8;coffee;6:42
veto;2016-6-8;shower_on;6:52
veto;2016-6-8;shower_off;6:57
veto;2016-6-8;toothbrush;6:59
veto;2016-6-8;clock;7:0
veto;2016-6-8;heater;6:30
veto;2016-6-8;light_on;4:37
veto;2016-6-8;coffee;4:42
veto;2016-6-8;door;4:45
veto;2016-6-9;garage;7:30
veto;2016-6-9;light_off;7:28
veto;2016-6-9;clock;6:30
veto;2016-6-9;heater;6:0
veto;2016-6-9;light_on;6:31
veto;2016-6-9;coffee;6:45
veto;2016-6-9;shower_on;6:55
veto;2016-6-9;shower_off;6:59
veto;2016-6-9;toothbrush;7:1
veto;2016-6-9;clock;7:0
veto;2016-6-9;heater;6:30
veto;2016-6-9;light_on;5:7
veto;2016-6-9;coffee;5:10
veto;2016-6-9;door;5:13
veto;2016-6-10;garage;8:0
veto;2016-6-10;light_off;7:58
veto;2016-6-10;clock;7:0
veto;2016-6-10;heater;6:30
veto;2016-6-10;light_on;7:1
veto;2016-6-10;coffee;7:9
veto;2016-6-10;shower_on;7:20
veto;2016-6-10;shower_off;7:24
veto;2016-6-10;toothbrush;7:26
veto;2016-6-11;garage;10:00
veto;2016-6-11;light_off;9:58
veto;2016-6-11;tv_off;9:55
veto;2016-6-11;clock;8:30
veto;2016-6-11;heater;8:0
veto;2016-6-11;light_on;8:31
veto;2016-6-11;coffee;8:46
veto;2016-6-11;tv_on;8:46
veto;2016-6-11;shower_on;9:17
veto;2016-6-11;shower_off;9:25
veto;2016-6-11;toothbrush;9:27
veto;2016-6-12;garage;10:00
veto;2016-6-12;light_off;9:58
veto;2016-6-12;tv_off;9:55
veto;2016-6-12;clock;8:30
veto;2016-6-12;heater;8:0
veto;2016-6-12;light_on;8:31
veto;2016-6-12;coffee;8:45
veto;2016-6-12;tv_on;8:45
veto;2016-6-12;shower_on;9:20
veto;2016-6-12;shower_off;9:33
veto;2016-6-12;toothbrush;9:35
veto;2016-6-13;garage;8:30
veto;2016-6-13;light_off;8:28
veto;2016-6-13;clock;7:30
veto;2016-6-13;heater;7:0
veto;2016-6-13;light_on;7:31
veto;2016-6-13;coffee;7:39
veto;2016-6-13;shower_on;7:51
veto;2016-6-13;shower_off;7:55
veto;2016-6-13;toothbrush;7:57
veto;2016-6-14;garage;8:45
veto;2016-6-14;light_off;8:43
veto;2016-6-14;clock;7:45
veto;2016-6-14;heater;7:15
veto;2016-6-14;light_on;7:46
veto;2016-6-14;coffee;7:58
veto;2016-6-14;shower_on;8:10
veto;2016-6-14;shower_off;8:17
veto;2016-6-14;toothbrush;8:19
veto;2016-6-15;garage;7:45
veto;2016-6-15;light_off;7:43
veto;2016-6-15;clock;6:45
veto;2016-6-15;heater;6:15
veto;2016-6-15;light_on;6:46
veto;2016-6-15;coffee;6:57
veto;2016-6-15;shower_on;7:6
veto;2016-6-15;shower_off;7:11
veto;2016-6-15;toothbrush;7:13
veto;2016-6-16;garage;8:15
veto;2016-6-16;light_off;8:13
veto;2016-6-16;clock;7:15
veto;2016-6-16;heater;6:45
veto;2016-6-16;light_on;7:16
veto;2016-6-16;coffee;7:27
veto;2016-6-16;shower_on;7:39
veto;2016-6-16;shower_off;7:45
veto;2016-6-16;toothbrush;7:47
veto;2016-6-17;garage;8:45
veto;2016-6-17;light_off;8:43
veto;2016-6-17;clock;7:45
veto;2016-6-17;heater;7:15
veto;2016-6-17;light_on;7:46
veto;2016-6-17;coffee;7:57
veto;2016-6-17;shower_on;8:7
veto;2016-6-17;shower_off;8:12
veto;2016-6-17;toothbrush;8:14
veto;2016-6-17;clock;7:0
veto;2016-6-17;heater;6:30
veto;2016-6-17;light_on;4:4
veto;2016-6-17;coffee;4:8
veto;2016-6-17;door;4:11
veto;2016-6-18;garage;10:00
veto;2016-6-18;light_off;9:58
veto;2016-6-18;tv_off;9:55
veto;2016-6-18;clock;8:30
veto;2016-6-18;heater;8:0
veto;2016-6-18;light_on;8:31
veto;2016-6-18;coffee;8:46
veto;2016-6-18;tv_on;8:46
veto;2016-6-18;shower_on;9:7
veto;2016-6-18;shower_off;9:18
veto;2016-6-18;toothbrush;9:20
veto;2016-6-19;garage;10:00
veto;2016-6-19;light_off;9:58
veto;2016-6-19;tv_off;9:55
veto;2016-6-19;clock;8:30
veto;2016-6-19;heater;8:0
veto;2016-6-19;light_on;8:31
veto;2016-6-19;coffee;8:45
veto;2016-6-19;tv_on;8:45
veto;2016-6-19;shower_on;9:12
veto;2016-6-19;shower_off;9:20
veto;2016-6-19;toothbrush;9:22
veto;2016-6-20;garage;8:30
veto;2016-6-20;light_off;8:28
veto;2016-6-20;clock;7:30
veto;2016-6-20;heater;7:0
veto;2016-6-20;light_on;7:31
veto;2016-6-20;coffee;7:48
veto;2016-6-20;shower_on;8:0
veto;2016-6-20;shower_off;8:4
veto;2016-6-20;toothbrush;8:6
veto;2016-6-21;garage;8:45
veto;2016-6-21;light_off;8:43
veto;2016-6-21;clock;7:45
veto;2016-6-21;heater;7:15
veto;2016-6-21;light_on;7:46
veto;2016-6-21;coffee;7:54
veto;2016-6-21;shower_on;8:7
veto;2016-6-21;shower_off;8:12
veto;2016-6-21;toothbrush;8:14
veto;2016-6-22;garage;7:30
veto;2016-6-22;light_off;7:28
veto;2016-6-22;clock;6:30
veto;2016-6-22;heater;6:0
veto;2016-6-22;light_on;6:31
veto;2016-6-22;coffee;6:38
veto;2016-6-22;shower_on;6:50
veto;2016-6-22;shower_off;6:55
veto;2016-6-22;toothbrush;6:57
veto;2016-6-23;garage;8:30
veto;2016-6-23;light_off;8:28
veto;2016-6-23;clock;7:30
veto;2016-6-23;heater;7:0
veto;2016-6-23;light_on;7:31
veto;2016-6-23;coffee;7:38
veto;2016-6-23;shower_on;7:47
veto;2016-6-23;shower_off;7:53
veto;2016-6-23;toothbrush;7:55
veto;2016-6-24;garage;8:0
veto;2016-6-24;light_off;7:58
veto;2016-6-24;clock;7:0
veto;2016-6-24;heater;6:30
veto;2016-6-24;light_on;7:1
veto;2016-6-24;coffee;7:8
veto;2016-6-24;shower_on;7:19
veto;2016-6-24;shower_off;7:23
veto;2016-6-24;toothbrush;7:25
veto;2016-6-25;garage;10:00
veto;2016-6-25;light_off;9:58
veto;2016-6-25;tv_off;9:55
veto;2016-6-25;clock;8:30
veto;2016-6-25;heater;8:0
veto;2016-6-25;light_on;8:31
veto;2016-6-25;coffee;8:44
veto;2016-6-25;tv_on;8:44
veto;2016-6-25;shower_on;9:12
veto;2016-6-25;shower_off;9:21
veto;2016-6-25;toothbrush;9:23
veto;2016-6-26;garage;9:00
veto;2016-6-26;light_off;8:58
veto;2016-6-26;tv_off;8:55
veto;2016-6-26;clock;7:30
veto;2016-6-26;heater;7:0
veto;2016-6-26;light_on;7:31
veto;2016-6-26;coffee;7:46
veto;2016-6-26;tv_on;7:46
veto;2016-6-26;shower_on;8:11
veto;2016-6-26;shower_off;8:24
veto;2016-6-26;toothbrush;8:26
veto;2016-6-27;garage;8:15
veto;2016-6-27;light_off;8:13
veto;2016-6-27;clock;7:15
veto;2016-6-27;heater;6:45
veto;2016-6-27;light_on;7:16
veto;2016-6-27;coffee;7:26
veto;2016-6-27;shower_on;7:36
veto;2016-6-27;shower_off;7:42
veto;2016-6-27;toothbrush;7:44
veto;2016-6-28;garage;7:30
veto;2016-6-28;light_off;7:28
veto;2016-6-28;clock;6:30
veto;2016-6-28;heater;6:0
veto;2016-6-28;light_on;6:31
veto;2016-6-28;coffee;6:40
veto;2016-6-28;shower_on;6:50
veto;2016-6-28;shower_off;6:55
veto;2016-6-28;toothbrush;6:57
veto;2016-6-29;garage;8:30
veto;2016-6-29;light_off;8:28
veto;2016-6-29;clock;7:30
veto;2016-6-29;heater;7:0
veto;2016-6-29;light_on;7:31
veto;2016-6-29;coffee;7:41
veto;2016-6-29;shower_on;7:51
veto;2016-6-29;shower_off;7:57
veto;2016-6-29;toothbrush;7:59
veto;2016-6-30;garage;8:0
veto;2016-6-30;light_off;7:58
veto;2016-6-30;clock;7:0
veto;2016-6-30;heater;6:30
veto;2016-6-30;light_on;7:1
veto;2016-6-30;coffee;7:12
veto;2016-6-30;shower_on;7:23
veto;2016-6-30;shower_off;7:30
veto;2016-6-30;toothbrush;7:32
veto;2016-7-1;garage;7:30
veto;2016-7-1;light_off;7:28
veto;2016-7-1;clock;6:30
veto;2016-7-1;heater;6:0
veto;2016-7-1;light_on;6:31
veto;2016-7-1;coffee;6:41
veto;2016-7-1;shower_on;6:54
veto;2016-7-1;shower_off;6:59
veto;2016-7-1;toothbrush;7:1
veto;2016-7-2;garage;10:00
veto;2016-7-2;light_off;9:58
veto;2016-7-2;tv_off;9:55
veto;2016-7-2;clock;8:30
veto;2016-7-2;heater;8:0
veto;2016-7-2;light_on;8:31
veto;2016-7-2;coffee;8:48
veto;2016-7-2;tv_on;8:48
veto;2016-7-2;shower_on;9:18
veto;2016-7-2;shower_off;9:26
veto;2016-7-2;toothbrush;9:28
veto;2016-7-3;garage;10:00
veto;2016-7-3;light_off;9:58
veto;2016-7-3;tv_off;9:55
veto;2016-7-3;clock;8:30
veto;2016-7-3;heater;8:0
veto;2016-7-3;light_on;8:31
veto;2016-7-3;coffee;8:46
veto;2016-7-3;tv_on;8:46
veto;2016-7-3;shower_on;9:19
veto;2016-7-3;shower_off;9:30
veto;2016-7-3;toothbrush;9:32
veto;2016-7-4;garage;8:45
veto;2016-7-4;light_off;8:43
veto;2016-7-4;clock;7:45
veto;2016-7-4;heater;7:15
veto;2016-7-4;light_on;7:46
veto;2016-7-4;coffee;7:56
veto;2016-7-4;shower_on;8:4
veto;2016-7-4;shower_off;8:11
veto;2016-7-4;toothbrush;8:13
veto;2016-7-5;garage;7:30
veto;2016-7-5;light_off;7:28
veto;2016-7-5;clock;6:30
veto;2016-7-5;heater;6:0
veto;2016-7-5;light_on;6:31
veto;2016-7-5;coffee;6:38
veto;2016-7-5;shower_on;6:49
veto;2016-7-5;shower_off;6:54
veto;2016-7-5;toothbrush;6:56
veto;2016-7-6;garage;8:45
veto;2016-7-6;light_off;8:43
veto;2016-7-6;clock;7:45
veto;2016-7-6;heater;7:15
veto;2016-7-6;light_on;7:46
veto;2016-7-6;coffee;7:53
veto;2016-7-6;shower_on;8:5
veto;2016-7-6;shower_off;8:12
veto;2016-7-6;toothbrush;8:14
veto;2016-7-7;garage;8:30
veto;2016-7-7;light_off;8:28
veto;2016-7-7;clock;7:30
veto;2016-7-7;heater;7:0
veto;2016-7-7;light_on;7:31
veto;2016-7-7;coffee;7:43
veto;2016-7-7;shower_on;7:52
veto;2016-7-7;shower_off;7:57
veto;2016-7-7;toothbrush;7:59
veto;2016-7-8;garage;8:15
veto;2016-7-8;light_off;8:13
veto;2016-7-8;clock;7:15
veto;2016-7-8;heater;6:45
veto;2016-7-8;light_on;7:16
veto;2016-7-8;coffee;7:27
veto;2016-7-8;shower_on;7:35
veto;2016-7-8;shower_off;7:41
veto;2016-7-8;toothbrush;7:43
veto;2016-7-9;garage;9:00
veto;2016-7-9;light_off;8:58
veto;2016-7-9;tv_off;8:55
veto;2016-7-9;clock;7:30
veto;2016-7-9;heater;7:0
veto;2016-7-9;light_on;7:31
veto;2016-7-9;coffee;7:47
veto;2016-7-9;tv_on;7:47
veto;2016-7-9;shower_on;8:27
veto;2016-7-9;shower_off;8:37
veto;2016-7-9;toothbrush;8:39
veto;2016-7-10;garage;9:00
veto;2016-7-10;light_off;8:58
veto;2016-7-10;tv_off;8:55
veto;2016-7-10;clock;7:30
veto;2016-7-10;heater;7:0
veto;2016-7-10;light_on;7:31
veto;2016-7-10;coffee;7:44
veto;2016-7-10;tv_on;7:44
veto;2016-7-10;shower_on;8:9
veto;2016-7-10;shower_off;8:19
veto;2016-7-10;toothbrush;8:21
veto;2016-7-11;garage;8:15
veto;2016-7-11;light_off;8:13
veto;2016-7-11;clock;7:15
veto;2016-7-11;heater;6:45
veto;2016-7-11;light_on;7:16
veto;2016-7-11;coffee;7:23
veto;2016-7-11;shower_on;7:34
veto;2016-7-11;shower_off;7:39
veto;2016-7-11;toothbrush;7:41
veto;2016-7-12;garage;8:15
veto;2016-7-12;light_off;8:13
veto;2016-7-12;clock;7:15
veto;2016-7-12;heater;6:45
veto;2016-7-12;light_on;7:16
veto;2016-7-12;coffee;7:25
veto;2016-7-12;shower_on;7:36
veto;2016-7-12;shower_off;7:40
veto;2016-7-12;toothbrush;7:42
veto;2016-7-13;garage;8:15
veto;2016-7-13;light_off;8:13
veto;2016-7-13;clock;7:15
veto;2016-7-13;heater;6:45
veto;2016-7-13;light_on;7:16
veto;2016-7-13;coffee;7:23
veto;2016-7-13;shower_on;7:31
veto;2016-7-13;shower_off;7:38
veto;2016-7-13;toothbrush;7:40
veto;2016-7-14;garage;10:00
veto;2016-7-14;light_off;9:58
veto;2016-7-14;tv_off;9:55
veto;2016-7-14;clock;8:30
veto;2016-7-14;heater;8:0
veto;2016-7-14;light_on;8:31
veto;2016-7-14;coffee;8:47
veto;2016-7-14;tv_on;8:47
veto;2016-7-14;shower_on;9:9
veto;2016-7-14;shower_off;9:21
veto;2016-7-14;toothbrush;9:23
veto;2016-8-15;garage;10:00
veto;2016-8-15;light_off;9:58
veto;2016-8-15;tv_off;9:55
veto;2016-8-15;clock;8:30
veto;2016-8-15;heater;8:0
veto;2016-8-15;light_on;8:31
veto;2016-8-15;coffee;8:45
veto;2016-8-15;tv_on;8:45
veto;2016-8-15;shower_on;9:11
veto;2016-8-15;shower_off;9:19
veto;2016-8-15;toothbrush;9:21
veto;2016-8-16;garage;8:0
veto;2016-8-16;light_off;7:58
veto;2016-8-16;clock;7:0
veto;2016-8-16;heater;6:30
veto;2016-8-16;light_on;7:1
veto;2016-8-16;coffee;7:13
veto;2016-8-16;shower_on;7:26
veto;2016-8-16;shower_off;7:30
veto;2016-8-16;toothbrush;7:32
veto;2016-8-17;garage;8:15
veto;2016-8-17;light_off;8:13
veto;2016-8-17;clock;7:15
veto;2016-8-17;heater;6:45
veto;2016-8-17;light_on;7:16
veto;2016-8-17;coffee;7:28
veto;2016-8-17;shower_on;7:38
veto;2016-8-17;shower_off;7:42
veto;2016-8-17;toothbrush;7:44
veto;2016-8-18;garage;8:0
veto;2016-8-18;light_off;7:58
veto;2016-8-18;clock;7:0
veto;2016-8-18;heater;6:30
veto;2016-8-18;light_on;7:1
veto;2016-8-18;coffee;7:9
veto;2016-8-18;shower_on;7:20
veto;2016-8-18;shower_off;7:26
veto;2016-8-18;toothbrush;7:28
veto;2016-8-19;garage;8:30
veto;2016-8-19;light_off;8:28
veto;2016-8-19;clock;7:30
veto;2016-8-19;heater;7:0
veto;2016-8-19;light_on;7:31
veto;2016-8-19;coffee;7:40
veto;2016-8-19;shower_on;7:48
veto;2016-8-19;shower_off;7:54
veto;2016-8-19;toothbrush;7:56
veto;2016-8-20;garage;10:00
veto;2016-8-20;light_off;9:58
veto;2016-8-20;tv_off;9:55
veto;2016-8-20;clock;8:30
veto;2016-8-20;heater;8:0
veto;2016-8-20;light_on;8:31
veto;2016-8-20;coffee;8:48
veto;2016-8-20;tv_on;8:48
veto;2016-8-20;shower_on;9:26
veto;2016-8-20;shower_off;9:39
veto;2016-8-20;toothbrush;9:41
veto;2016-8-21;garage;9:00
veto;2016-8-21;light_off;8:58
veto;2016-8-21;tv_off;8:55
veto;2016-8-21;clock;7:30
veto;2016-8-21;heater;7:0
veto;2016-8-21;light_on;7:31
veto;2016-8-21;coffee;7:46
veto;2016-8-21;tv_on;7:46
veto;2016-8-21;shower_on;8:26
veto;2016-8-21;shower_off;8:37
veto;2016-8-21;toothbrush;8:39
veto;2016-8-22;garage;8:15
veto;2016-8-22;light_off;8:13
veto;2016-8-22;clock;7:15
veto;2016-8-22;heater;6:45
veto;2016-8-22;light_on;7:16
veto;2016-8-22;coffee;7:23
veto;2016-8-22;shower_on;7:36
veto;2016-8-22;shower_off;7:42
veto;2016-8-22;toothbrush;7:44
veto;2016-8-23;garage;7:45
veto;2016-8-23;light_off;7:43
veto;2016-8-23;clock;6:45
veto;2016-8-23;heater;6:15
veto;2016-8-23;light_on;6:46
veto;2016-8-23;coffee;6:54
veto;2016-8-23;shower_on;7:3
veto;2016-8-23;shower_off;7:7
veto;2016-8-23;toothbrush;7:9
veto;2016-8-24;garage;8:45
veto;2016-8-24;light_off;8:43
veto;2016-8-24;clock;7:45
veto;2016-8-24;heater;7:15
veto;2016-8-24;light_on;7:46
veto;2016-8-24;coffee;7:57
veto;2016-8-24;shower_on;8:10
veto;2016-8-24;shower_off;8:15
veto;2016-8-24;toothbrush;8:17
veto;2016-8-25;garage;7:45
veto;2016-8-25;light_off;7:43
veto;2016-8-25;clock;6:45
veto;2016-8-25;heater;6:15
veto;2016-8-25;light_on;6:46
veto;2016-8-25;coffee;6:57
veto;2016-8-25;shower_on;7:6
veto;2016-8-25;shower_off;7:11
veto;2016-8-25;toothbrush;7:13
veto;2016-8-26;garage;8:30
veto;2016-8-26;light_off;8:28
veto;2016-8-26;clock;7:30
veto;2016-8-26;heater;7:0
veto;2016-8-26;light_on;7:31
veto;2016-8-26;coffee;7:41
veto;2016-8-26;shower_on;7:51
veto;2016-8-26;shower_off;7:56
veto;2016-8-26;toothbrush;7:58
veto;2016-8-27;garage;9:00
veto;2016-8-27;light_off;8:58
veto;2016-8-27;tv_off;8:55
veto;2016-8-27;clock;7:30
veto;2016-8-27;heater;7:0
veto;2016-8-27;light_on;7:31
veto;2016-8-27;coffee;7:47
veto;2016-8-27;tv_on;7:47
veto;2016-8-27;shower_on;8:25
veto;2016-8-27;shower_off;8:35
veto;2016-8-27;toothbrush;8:37
veto;2016-8-28;garage;9:00
veto;2016-8-28;light_off;8:58
veto;2016-8-28;tv_off;8:55
veto;2016-8-28;clock;7:30
veto;2016-8-28;heater;7:0
veto;2016-8-28;light_on;7:31
veto;2016-8-28;coffee;7:46
veto;2016-8-28;tv_on;7:46
veto;2016-8-28;shower_on;8:10
veto;2016-8-28;shower_off;8:22
veto;2016-8-28;toothbrush;8:24
veto;2016-8-29;garage;7:45
veto;2016-8-29;light_off;7:43
veto;2016-8-29;clock;6:45
veto;2016-8-29;heater;6:15
veto;2016-8-29;light_on;6:46
veto;2016-8-29;coffee;6:58
veto;2016-8-29;shower_on;7:7
veto;2016-8-29;shower_off;7:14
veto;2016-8-29;toothbrush;7:16
veto;2016-8-30;garage;7:45
veto;2016-8-30;light_off;7:43
veto;2016-8-30;clock;6:45
veto;2016-8-30;heater;6:15
veto;2016-8-30;light_on;6:46
veto;2016-8-30;coffee;6:58
veto;2016-8-30;shower_on;7:6
veto;2016-8-30;shower_off;7:12
veto;2016-8-30;toothbrush;7:14
veto;2016-8-31;garage;7:30
veto;2016-8-31;light_off;7:28
veto;2016-8-31;clock;6:30
veto;2016-8-31;heater;6:0
veto;2016-8-31;light_on;6:31
veto;2016-8-31;coffee;6:43
veto;2016-8-31;shower_on;6:53
veto;2016-8-31;shower_off;6:59
veto;2016-8-31;toothbrush;7:1
veto;2016-9-1;garage;8:0
veto;2016-9-1;light_off;7:58
veto;2016-9-1;clock;7:0
veto;2016-9-1;heater;6:30
veto;2016-9-1;light_on;7:1
veto;2016-9-1;coffee;7:10
veto;2016-9-1;shower_on;7:21
veto;2016-9-1;shower_off;7:28
veto;2016-9-1;toothbrush;7:30
veto;2016-9-2;garage;8:30
veto;2016-9-2;light_off;8:28
veto;2016-9-2;clock;7:30
veto;2016-9-2;heater;7:0
veto;2016-9-2;light_on;7:31
veto;2016-9-2;coffee;7:43
veto;2016-9-2;shower_on;7:52
veto;2016-9-2;shower_off;7:59
veto;2016-9-2;toothbrush;8:1
veto;2016-9-3;garage;9:00
veto;2016-9-3;light_off;8:58
veto;2016-9-3;tv_off;8:55
veto;2016-9-3;clock;7:30
veto;2016-9-3;heater;7:0
veto;2016-9-3;light_on;7:31
veto;2016-9-3;coffee;7:47
veto;2016-9-3;tv_on;7:47
veto;2016-9-3;shower_on;8:20
veto;2016-9-3;shower_off;8:32
veto;2016-9-3;toothbrush;8:34
veto;2016-9-4;garage;10:00
veto;2016-9-4;light_off;9:58
veto;2016-9-4;tv_off;9:55
veto;2016-9-4;clock;8:30
veto;2016-9-4;heater;8:0
veto;2016-9-4;light_on;8:31
veto;2016-9-4;coffee;8:46
veto;2016-9-4;tv_on;8:46
veto;2016-9-4;shower_on;9:23
veto;2016-9-4;shower_off;9:36
veto;2016-9-4;toothbrush;9:38
veto;2016-9-5;garage;8:0
veto;2016-9-5;light_off;7:58
veto;2016-9-5;clock;7:0
veto;2016-9-5;heater;6:30
veto;2016-9-5;light_on;7:1
veto;2016-9-5;coffee;7:9
veto;2016-9-5;shower_on;7:18
veto;2016-9-5;shower_off;7:22
veto;2016-9-5;toothbrush;7:24
veto;2016-9-6;garage;8:30
veto;2016-9-6;light_off;8:28
veto;2016-9-6;clock;7:30
veto;2016-9-6;heater;7:0
veto;2016-9-6;light_on;7:31
veto;2016-9-6;coffee;7:46
veto;2016-9-6;shower_on;7:55
veto;2016-9-6;shower_off;8:0
veto;2016-9-6;toothbrush;8:2
veto;2016-9-7;garage;7:30
veto;2016-9-7;light_off;7:28
veto;2016-9-7;clock;6:30
veto;2016-9-7;heater;6:0
veto;2016-9-7;light_on;6:31
veto;2016-9-7;coffee;6:38
veto;2016-9-7;shower_on;6:50
veto;2016-9-7;shower_off;6:56
veto;2016-9-7;toothbrush;6:58
veto;2016-9-8;garage;7:30
veto;2016-9-8;light_off;7:28
veto;2016-9-8;clock;6:30
veto;2016-9-8;heater;6:0
veto;2016-9-8;light_on;6:31
veto;2016-9-8;coffee;6:43
veto;2016-9-8;shower_on;6:54
veto;2016-9-8;shower_off;7:0
veto;2016-9-8;toothbrush;7:2
veto;2016-9-8;clock;7:0
veto;2016-9-8;heater;6:30
veto;2016-9-8;light_on;4:32
veto;2016-9-8;coffee;4:35
veto;2016-9-8;door;4:38
veto;2016-9-9;garage;8:0
veto;2016-9-9;light_off;7:58
veto;2016-9-9;clock;7:0
veto;2016-9-9;heater;6:30
veto;2016-9-9;light_on;7:1
veto;2016-9-9;coffee;7:9
veto;2016-9-9;shower_on;7:17
veto;2016-9-9;shower_off;7:23
veto;2016-9-9;toothbrush;7:25
veto;2016-9-9;clock;7:0
veto;2016-9-9;heater;6:30
veto;2016-9-9;light_on;5:11
veto;2016-9-9;coffee;5:14
veto;2016-9-9;door;5:17
veto;2016-9-10;garage;9:00
veto;2016-9-10;light_off;8:58
veto;2016-9-10;tv_off;8:55
veto;2016-9-10;clock;7:30
veto;2016-9-10;heater;7:0
veto;2016-9-10;light_on;7:31
veto;2016-9-10;coffee;7:45
veto;2016-9-10;tv_on;7:45
veto;2016-9-10;shower_on;8:6
veto;2016-9-10;shower_off;8:17
veto;2016-9-10;toothbrush;8:19
veto;2016-9-11;garage;9:00
veto;2016-9-11;light_off;8:58
veto;2016-9-11;tv_off;8:55
veto;2016-9-11;clock;7:30
veto;2016-9-11;heater;7:0
veto;2016-9-11;light_on;7:31
veto;2016-9-11;coffee;7:46
veto;2016-9-11;tv_on;7:46
veto;2016-9-11;shower_on;8:22
veto;2016-9-11;shower_off;8:31
veto;2016-9-11;toothbrush;8:33
veto;2016-9-11;clock;7:0
veto;2016-9-11;heater;6:30
veto;2016-9-11;light_on;5:11
veto;2016-9-11;coffee;5:17
veto;2016-9-11;door;5:20
veto;2016-9-12;garage;8:45
veto;2016-9-12;light_off;8:43
veto;2016-9-12;clock;7:45
veto;2016-9-12;heater;7:15
veto;2016-9-12;light_on;7:46
veto;2016-9-12;coffee;7:58
veto;2016-9-12;shower_on;8:11
veto;2016-9-12;shower_off;8:15
veto;2016-9-12;toothbrush;8:17
veto;2016-9-13;garage;7:30
veto;2016-9-13;light_off;7:28
veto;2016-9-13;clock;6:30
veto;2016-9-13;heater;6:0
veto;2016-9-13;light_on;6:31
veto;2016-9-13;coffee;6:39
veto;2016-9-13;shower_on;6:47
veto;2016-9-13;shower_off;6:54
veto;2016-9-13;toothbrush;6:56
veto;2016-9-14;garage;7:30
veto;2016-9-14;light_off;7:28
veto;2016-9-14;clock;6:30
veto;2016-9-14;heater;6:0
veto;2016-9-14;light_on;6:31
veto;2016-9-14;coffee;6:43
veto;2016-9-14;shower_on;6:51
veto;2016-9-14;shower_off;6:55
veto;2016-9-14;toothbrush;6:57
veto;2016-9-14;clock;7:0
veto;2016-9-14;heater;6:30
veto;2016-9-14;light_on;4:10
veto;2016-9-14;coffee;4:13
veto;2016-9-14;door;4:16
veto;2016-9-15;garage;8:30
veto;2016-9-15;light_off;8:28
veto;2016-9-15;clock;7:30
veto;2016-9-15;heater;7:0
veto;2016-9-15;light_on;7:31
veto;2016-9-15;coffee;7:39
veto;2016-9-15;shower_on;7:48
veto;2016-9-15;shower_off;7:52
veto;2016-9-15;toothbrush;7:54
veto;2016-9-16;garage;8:30
veto;2016-9-16;light_off;8:28
veto;2016-9-16;clock;7:30
veto;2016-9-16;heater;7:0
veto;2016-9-16;light_on;7:31
veto;2016-9-16;coffee;7:42
veto;2016-9-16;shower_on;7:50
veto;2016-9-16;shower_off;7:57
veto;2016-9-16;toothbrush;7:59
veto;2016-9-17;garage;10:00
veto;2016-9-17;light_off;9:58
veto;2016-9-17;tv_off;9:55
veto;2016-9-17;clock;8:30
veto;2016-9-17;heater;8:0
veto;2016-9-17;light_on;8:31
veto;2016-9-17;coffee;8:46
veto;2016-9-17;tv_on;8:46
veto;2016-9-17;shower_on;9:24
veto;2016-9-17;shower_off;9:34
veto;2016-9-17;toothbrush;9:36
veto;2016-9-18;garage;9:00
